,Brand,Continent,Country,Latitude,Longitude,Sentiment
1178,Media Co.,North America,Bermuda,40.7127281,-74.0060152,0
1179,Fashion Co.,Asia,India,22.3511148,78.6677428,0
1180,Restaurant Chain,North America,Mexico,22.5000001,-100.4949145,0
1181,Media Co.,Europe,Germany,51.0834196,10.4234469,2
1182,Media Co.,North America,Guatemala,15.6356088,-89.8988087,4
1183,Fashion Co.,North America,Bermuda,39.5162234,-76.9382069,1
1184,Media Co.,North America,Canada,47.6038321,-122.3300624,-3
1185,Media Co.,North America,Canada,50.000678,-86.000977,0
1186,Media Co.,North America,United States,36.7014631,-118.755997,0
1187,Media Co.,North America,Mexico,34.0536909,-118.242766,0
1188,Restaurant Chain,Europe,United Kingdom,52.5310214,-1.2649062,-3
1189,Restaurant Chain,North America,Mexico,22.5000485,-100.0000375,0
1190,Automotive Co.,North America,United States,29.7589382,-95.3676974,0
1191,Media Co.,South America,Brazil,-10.3333333,-53.2,4
1192,Automotive Co.,Europe,Switzerland,45.4668,9.1905,0
1193,Automotive Co.,Asia,Uzbekistan,41.32373,63.9528098,0
1194,Media Co.,North America,Canada,50.000678,-86.000977,0
1195,Automotive Co.,Europe,Ireland,53.3497645,-6.2602732,0
1196,Automotive Co.,North America,United States,32.5369356,-93.6952689,2
1197,Media Co.,North America,Mexico,34.0536909,-118.242766,0
1198,Automotive Co.,North America,Bermuda,39.5162234,-76.9382069,0
1199,Restaurant Chain,North America,United States,39.7837304,-100.4458825,-2
1200,Media Co.,South America,Brazil,-10.3333333,-53.2,3
1201,Automotive Co.,Asia,Syrian Arab Republic,34.6401861,39.0494106,-1
1202,Media Co.,North America,United States,43.6534817,-79.3839347,2
1203,Media Co.,North America,Bermuda,38.8949924,-77.0365581,0
1204,Media Co.,North America,United States,38.2542376,-85.759407,2
1205,Media Co.,Europe,Belgium,48.8566969,2.3514616,4
1206,Restaurant Chain,Europe,United Kingdom,53.4071991,-2.99168,0
1207,Automotive Co.,North America,Canada,61.0666922,-107.991707,0
1208,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1209,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
1210,Media Co.,Europe,Belgium,48.8566969,2.3514616,3
1211,Media Co.,North America,United States,30.8703881,-92.007126,0
1212,Restaurant Chain,Europe,United Kingdom,53.4071991,-2.99168,4
1213,Automotive Co.,North America,United States,37.8044557,-122.2713563,0
1214,Media Co.,North America,United States,30.2711286,-97.7436995,0
1215,Restaurant Chain,North America,United States,35.7730076,-86.2820081,0
1216,Automotive Co.,North America,United States,45.9896587,-94.6113288,0
1217,Media Co.,Europe,Germany,51,10,-2
1218,Restaurant Chain,South America,Ecuador,-1.3397668,-79.3666965,0
1219,Restaurant Chain,Asia,Japan,36.5748441,139.2394179,0
1220,Restaurant Chain,South America,Ecuador,-1.3397668,-79.3666965,0
1221,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
1222,Automotive Co.,Europe,United Kingdom,53.4071991,-2.99168,4
1223,Media Co.,North America,Mexico,32.2228765,-110.9748477,2
1224,Restaurant Chain,North America,Panama,8.559559,-81.1308434,0
1225,Restaurant Chain,South America,Ecuador,-1.3397668,-79.3666965,0
1226,Media Co.,North America,United States,37.6390972,-120.9968782,0
1227,Restaurant Chain,South America,Ecuador,-1.3397668,-79.3666965,0
1228,Media Co.,North America,Bahamas,27.7567667,-81.4639835,4
1229,Restaurant Chain,South America,Ecuador,-1.3397668,-79.3666965,0
1230,Restaurant Chain,South America,Ecuador,-1.3397668,-79.3666965,0
1231,Media Co.,Europe,United Kingdom,56.7861112,-4.1140518,0
1232,Media Co.,North America,United States,31.8160381,-99.5120986,0
1233,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
1234,Automotive Co.,North America,Canada,51.0460954,-114.065465,0
1235,Restaurant Chain,South America,Ecuador,-1.3397668,-79.3666965,0
1236,Media Co.,Asia,Malaysia,3.0733644,101.5195149,4
1237,Fashion Co.,North America,Bermuda,39.5162234,-76.9382069,0
1238,Media Co.,Australia,Australia,-31.9527121,115.8604796,4
1239,Media Co.,Europe,Spain,40.4167047,-3.7035825,0
1240,Media Co.,Australia,Australia,-31.9527121,115.8604796,3
1241,Automotive Co.,North America,Mexico,32.7174202,-117.1627728,0
1242,Media Co.,North America,United States,31.8160381,-99.5120986,2
1243,Media Co.,North America,United States,39.7837304,-100.4458825,4
1244,Media Co.,North America,United States,39.7837304,-100.4458825,4
1245,Media Co.,North America,United States,36.7014631,-118.755997,4
1246,Media Co.,North America,Mexico,27.7477253,-97.4014129,0
1247,Restaurant Chain,Asia,Pakistan,31.5656822,74.3141829,-1
1248,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1249,Automotive Co.,Europe,Switzerland,46.7985624,8.2319736,0
1250,Media Co.,North America,United States,41.8755616,-87.6244212,2
1251,Restaurant Chain,North America,Puerto Rico,18.3794415,-65.957695,4
1252,Media Co.,Asia,Japan,36.5748441,139.2394179,1
1253,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1254,Automotive Co.,North America,United States,43.6534817,-79.3839347,0
1255,Media Co.,North America,United States,38.0500627,-85.5457877,0
1256,Automotive Co.,North America,Mexico,33.6856969,-117.8259819,0
1257,Media Co.,North America,Canada,61.0666922,-107.991707,0
1258,Media Co.,North America,United States,38.6529545,-90.2411165602464,3
1259,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1260,Automotive Co.,Asia,Nepal,28.6138954,77.2090057,0
1261,Media Co.,North America,Mexico,34.0536909,-118.242766,0
1262,Media Co.,Europe,United Kingdom,52.5310214,-1.2649062,0
1263,Restaurant Chain,North America,United States,31.8160381,-99.5120986,-4
1264,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1265,Media Co.,North America,Bermuda,40.7127281,-74.0060152,-2
1266,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1267,Fashion Co.,North America,Bahamas,25.7741728,-80.19362,0
1268,Automotive Co.,Europe,United Kingdom,51.0804057,-4.0600467,0
1269,Media Co.,North America,United States,35.7730076,-86.2820081,-4
1270,Media Co.,North America,Bermuda,40.6501038,-73.9495823,-4
1271,Media Co.,North America,Mexico,18.833333,-98,-2
1272,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1273,Automotive Co.,North America,United States,38.6529545,-90.2411165602464,-2
1274,Automotive Co.,Africa,Nigeria,9.0643305,7.4892974,0
1275,Media Co.,North America,United States,37.7884969,-122.3558473,-1
1276,Restaurant Chain,Australia,Australia,-27.4689682,153.0234991,0
1277,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1278,Media Co.,North America,Cuba,23.0131338,-80.8328748,4
1279,Media Co.,North America,United States,42.3315509,-83.0466403,0
1280,Media Co.,North America,Mexico,33.8347516,-117.911732,2
1281,Media Co.,North America,United States,41.8755616,-87.6244212,1
1282,Restaurant Chain,North America,United States,39.7837304,-100.4458825,0
1283,Media Co.,North America,Bahamas,28.5421109,-81.3790304,-2
1284,Media Co.,South America,Brazil,-22.9110137,-43.2093727,0
1285,Automotive Co.,Africa,Nigeria,9.0643305,7.4892974,0
1286,Restaurant Chain,Australia,Australia,-27.4689682,153.0234991,0
1287,Media Co.,North America,United States,43.6534817,-79.3839347,3
1288,Media Co.,North America,Bermuda,40.7127281,-74.0060152,-2
1289,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,1
1290,Fashion Co.,North America,United States,30.2711286,-97.7436995,0
1291,Automotive Co.,North America,Saint Pierre and Miquelon,46.3507999,-72.5571257,0
1292,Media Co.,North America,Bahamas,26.3586885,-80.0830984,0
1293,Automotive Co.,Oceania,New Zealand,-41.5000831,172.8344077,0
1294,Media Co.,North America,Bermuda,40.7127281,-74.0060152,-2
1295,Restaurant Chain,South America,Brazil,-23.5506507,-46.6333824,0
1296,Restaurant Chain,Europe,United Kingdom,55.8609825,-4.2488787,3
1297,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
1298,Automotive Co.,North America,Bermuda,38.99203005,-76.9461029019905,0
1299,Media Co.,North America,Bahamas,28.5421109,-81.3790304,4
1300,Restaurant Chain,Asia,Taiwan,23.9739374,120.9820179,-1
1301,Media Co.,Asia,Philippines,7.0644123,125.6090916,2
1302,Restaurant Chain,North America,Bahamas,27.7567667,-81.4639835,0
1303,Media Co.,North America,United States,38.6529545,-90.2411165602464,2
1304,Media Co.,North America,Canada,61.0666922,-107.991707,0
1305,Media Co.,North America,United States,43.6534817,-79.3839347,0
1306,Restaurant Chain,Asia,Indonesia,-2.4833826,117.8902853,0
1307,Media Co.,Asia,Thailand,13.7544238,100.4930399,4
1308,Automotive Co.,Europe,The Netherlands,52.0799838,4.3113461,3
1309,Automotive Co.,Europe,United Kingdom,51.4538022,-2.5972985,-1
1310,Restaurant Chain,North America,Bermuda,38.8949924,-77.0365581,0
1311,Media Co.,North America,Canada,48.4283182,-123.3649533,2
1312,Media Co.,North America,United States,41.8755616,-87.6244212,-2
1313,Media Co.,Europe,French,46.603354,1.8883335,3
1314,Media Co.,North America,Bermuda,40.7127281,-74.0060152,4
1315,Media Co.,Europe,French,46.603354,1.8883335,0
1316,Automotive Co.,North America,Canada,61.0666922,-107.991707,4
1317,Media Co.,North America,Mexico,29.4246002,-98.4951405,3
1318,Restaurant Chain,North America,United States,39.7837304,-100.4458825,-2
1319,Media Co.,Asia,Thailand,13.7544238,100.4930399,3
1320,Automotive Co.,Africa,Egypt,26.2540493,29.2675469,1
1321,Automotive Co.,North America,Canada,50.000678,-86.000977,0
1322,Media Co.,Asia,Japan,36.5748441,139.2394179,3
1323,Media Co.,North America,Bermuda,40.7498243,-73.7976337,1
1324,Media Co.,North America,United States,41.9216734,-93.3122705,-3
1325,Automotive Co.,South America,Colombia,10.4195841,-75.5271224,5
1326,Media Co.,North America,Belize,20.98154135,-87.0750072863356,0
1327,Media Co.,South America,Chile,-31.7613365,-71.3187697,0
1328,Media Co.,North America,Bahamas,35.6729639,-79.0392919,0
1329,Media Co.,North America,Bermuda,38.8949924,-77.0365581,0
1330,Restaurant Chain,Asia,India,22.3511148,78.6677428,-2
1331,Media Co.,North America,Bermuda,40.7127281,-74.0060152,2
1332,Automotive Co.,Europe,Ireland,51.898627,-8.4705942,-1
1333,Media Co.,North America,United States,39.7837304,-100.4458825,0
1334,Restaurant Chain,Europe,Portugal,40.0332629,-7.8896263,0
1335,Media Co.,North America,Bahamas,28.5421109,-81.3790304,-3
1336,Restaurant Chain,North America,Mexico,22.5000485,-100.0000375,0
1337,Automotive Co.,Europe,French,46.603354,1.8883335,4
1338,Automotive Co.,South America,Venezuela,9.4570623,-64.8270174,3
1339,Restaurant Chain,Asia,Armenia,40.7696272,44.6736646,0
1340,Media Co.,North America,United States,41.7003302,-88.0717708,3
1341,Media Co.,North America,United States,37.6390972,-120.9968782,3
1342,Media Co.,North America,United States,39.7837304,-100.4458825,3
1343,Media Co.,Europe,United Kingdom,52.5050033,-1.96439612333127,0
1344,Automotive Co.,North America,Dominican Republic,19.0974031,-70.3028026,3
1345,Automotive Co.,Europe,Germany,51.0834196,10.4234469,0
1346,Media Co.,North America,Canada,61.0666922,-107.991707,-1
1347,Media Co.,North America,United States,37.7884969,-122.3558473,0
1348,Media Co.,North America,Bermuda,40.7127281,-74.0060152,4
1349,Automotive Co.,North America,Saint Pierre and Miquelon,45.4972159,-73.6103642,4
1350,Restaurant Chain,Asia,Pakistan,30.7334421,76.7797143,0
1351,Restaurant Chain,Asia,Philippines,13.8591144,120.925502561155,-1
1352,Automotive Co.,Africa,Nigeria,9.0643305,7.4892974,0
1353,Media Co.,Europe,Ireland,52.865196,-7.9794599,1
1354,Fashion Co.,North America,Bermuda,38.8949924,-77.0365581,-3
1355,Automotive Co.,Europe,Germany,50.1106444,8.6820917,0
1356,Automotive Co.,North America,Canada,42.4393707,-123.3272489,2
1357,Media Co.,North America,United States,39.7837304,-100.4458825,0
1358,Automotive Co.,Europe,French,46.603354,1.8883335,0
1359,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,4
1360,Media Co.,North America,Bahamas,30.3321838,-81.655651,2
1361,Media Co.,South America,Argentina,-34.9964963,-64.9672817,3
1362,Media Co.,North America,Bermuda,40.7127281,-74.0060152,2
1363,Media Co.,North America,Bahamas,37.1232245,-78.4927721,4
1364,Automotive Co.,North America,Mexico,22.5000485,-100.0000375,-3
1365,Media Co.,Africa,Nigeria,9.6000359,7.9999721,5
1366,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1367,Media Co.,North America,Bermuda,40.7127281,-74.0060152,0
1368,Media Co.,Asia,Christmas Island,-6.136197,106.900690224284,0
1369,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,2
1370,Media Co.,North America,Mexico,34.0536909,-118.242766,4
1371,Restaurant Chain,Asia,Bangladesh,24.4768783,90.2932426,0
1372,Media Co.,North America,Guatemala,15.6356088,-89.8988087,2
1373,Media Co.,Europe,Denmark,55.670249,10.3333283,3
1374,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1375,Media Co.,North America,Mexico,33.4484367,-112.0741417,3
1376,Media Co.,North America,Bermuda,40.7127281,-74.0060152,2
1377,Media Co.,North America,Mexico,34.0536909,-118.242766,2
1378,Restaurant Chain,North America,Bahamas,27.9591862,-80.6717409757269,-4
1379,Media Co.,North America,Bahamas,28.5421109,-81.3790304,-1
1380,Automotive Co.,North America,United States,37.7790262,-122.419906,0
1381,Automotive Co.,North America,Bermuda,39.5162234,-76.9382069,0
1382,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1383,Media Co.,North America,Bermuda,40.7127281,-74.0060152,0
1384,Fashion Co.,Asia,India,22.3511148,78.6677428,0
1385,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1386,Media Co.,North America,Bermuda,42.3602534,-71.0582912,2
1387,Media Co.,Europe,Spain,39.3260685,-4.8379791,3
1388,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1389,Media Co.,North America,Bermuda,40.0757384,-74.4041622,-2
1390,Media Co.,Asia,Thailand,14.8971921,100.83273,2
1391,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,-3
1392,Automotive Co.,North America,United States,29.7589382,-95.3676974,4
1393,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1394,Automotive Co.,Europe,Switzerland,46.7985624,8.2319736,0
1395,Automotive Co.,Asia,India,22.3511148,78.6677428,0
1396,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1397,Automotive Co.,Europe,United Kingdom,54.7023545,-3.2765753,2
1398,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
1399,Restaurant Chain,Europe,Spain,39.4697065,-0.3763353,0
1400,Automotive Co.,Europe,Switzerland,46.7985624,8.2319736,0
1401,Media Co.,Africa,Swaziland,-26.205,28.049722,5
1402,Automotive Co.,North America,Canada,47.6144219,-122.192337,0
1403,Restaurant Chain,North America,Bermuda,40.7127281,-74.0060152,0
1404,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,3
1405,Media Co.,North America,Mexico,34.8253019,-116.0833144,2
1406,Media Co.,Europe,French,46.603354,1.8883335,4
1407,Automotive Co.,North America,Canada,47.6144219,-122.192337,0
1408,Restaurant Chain,South America,Brazil,-23.1860383,-45.8866816,0
1409,Restaurant Chain,South America,Brazil,-23.1860383,-45.8866816,0
1410,Restaurant Chain,North America,Bahamas,28.5421109,-81.3790304,2
1411,Media Co.,North America,United States,39.7837304,-100.4458825,0
1412,Media Co.,North America,United States,39.7837304,-100.4458825,0
1413,Restaurant Chain,South America,Brazil,-23.1860383,-45.8866816,0
1414,Media Co.,Australia,Australia,-33.8548157,151.2164539,0
1415,Automotive Co.,North America,Bahamas,27.7567667,-81.4639835,2
1416,Restaurant Chain,South America,Brazil,-23.1860383,-45.8866816,0
1417,Media Co.,North America,Mexico,19.4326296,-99.1331785,4
1418,Automotive Co.,North America,United States,31.8160381,-99.5120986,-4
1419,Media Co.,North America,Mexico,34.0536909,-118.242766,3
1420,Restaurant Chain,South America,Brazil,-23.1860383,-45.8866816,0
1421,Media Co.,Oceania,New Zealand,-43.64624845,172.792789073373,0
1422,Automotive Co.,North America,Canada,61.0666922,-107.991707,0
1423,Automotive Co.,North America,Bermuda,42.3489689,-71.0824143,0
1424,Restaurant Chain,Africa,Lesotho,-29.861825,31.009909,0
1425,Automotive Co.,South America,Bolivia,-17.0568696,-64.9912286,2
1426,Automotive Co.,Africa,Swaziland,-25.7459374,28.1879444,1
1427,Automotive Co.,North America,Bermuda,37.5385087,-77.43428,0
1428,Media Co.,North America,Mexico,34.0536909,-118.242766,3
1429,Media Co.,North America,Mexico,34.0536909,-118.242766,4
1430,Automotive Co.,North America,Puerto Rico,18.2214149,-66.4132817951385,1
1431,Media Co.,Europe,Spain,40.5449825,-5.7972566,0
1432,Media Co.,North America,Bahamas,35.2272086,-80.8430827,3
1433,Automotive Co.,North America,Mexico,34.0536909,-118.242766,3
1434,Media Co.,North America,United States,39.7837304,-100.4458825,3
1435,Media Co.,South America,Chile,-34.78709305,-68.4381867731229,-2
1436,Automotive Co.,North America,Mexico,32.7174202,-117.1627728,0
1437,Restaurant Chain,Europe,United Kingdom,57.4790124,-4.225739,0
1438,Automotive Co.,North America,Bermuda,42.3602534,-71.0582912,0
1439,Automotive Co.,Europe,Norway,60.3943055,5.3259192,3
1440,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,1
1441,Media Co.,North America,United States,42.8867166,-78.8783922,2
1442,Fashion Co.,Europe,United Kingdom,51.5073219,-0.1276474,2
1443,Automotive Co.,Europe,Greece,38.9953683,21.9877132,4
1444,Media Co.,Europe,Spain,40.5449825,-5.7972566,0
1445,Automotive Co.,North America,Mexico,34.0536909,-118.242766,0
1446,Restaurant Chain,South America,Peru,-12.0621065,-77.0365256,0
1447,Media Co.,North America,Mexico,34.0536909,-118.242766,0
1448,Media Co.,North America,United States,44.4308975,-89.6884637,3
1449,Media Co.,North America,Canada,52.131802,-106.660767,0
1450,Automotive Co.,North America,Bermuda,40.7896239,-73.9598939,0
